infobel_url,scrape_date,business_name,address,postal_code,city,category,phone,email,website,tva,hours,financial_url,financial_company_name,financial_registered_office,financial_creation_date,financial_tva,financial_fiscal_year,financial_administrators,position,first_name,last_name,financial_nacebel,financial_employee_count
https://www.infobel.com/fr/belgium/delia_isabella/liege/BE100131814-043627066/businessdetails.aspx,2026-07-29,Delia / Isabella à Liège,Avenue Louise 231 1050 Bruxelles,4020,Liège,,04 362 70 66,,https://www.facebook.com/pg/Da-isabella-380336308993641,BE0453604761,,https://www.infobel.com/fr/belgium/financial/vat/BE0453604761,Infobel,Avenue Louise 231 1050 Bruxelles,02/11/1994,BE0453604761,31/12/2024,,,,,Activités de conseil en informatique et de gestion d’installations informatiques,"11 (2024) 2022 2023 2024 8 9 9 10 10 11 11 12 10 9 11 Marge Brute1 311 537 € (2024) 2022 2023 2024 0 € 500,000 € 1,000,000 € 1,500,000 € 2,000,000 € 2,500,000 € 3,000,000 € 1,488,892 2,756,988 1,311,537"
https://www.infobel.com/fr/belgium/s_a_l_adriatique/liege/BE100128788-042221340/businessdetails.aspx,2026-07-29,S.A. L'ADRIATIQUE à Liège,Rue Saint-Paul 23 4000 Liège LIEGE,4000,Liège,,04 222 13 40; 04 222 42 68,,http://www.la-carte.net,BE0460090695,Lu: 11:30-14:30; Ma: 11:30-14:30; Me: 11:30-14:30; Je: 11:30-14:30; Ve: 11:30-14:30; Sa: 11:30-14:30; Di: 11:30-14:30,https://www.infobel.com/fr/belgium/financial/vat/BE0460090695,Chez Amedeo Restaurant,Rue Saint-Paul 23 4000 Liège LIEGE,17/02/1997,BE0460090695,31/12/2024,Alain Candeloro; Amédéo Candeloro; Marcello Foca,Administrateur,Alain,Candeloro,Restauration à service complet,"7 (2024) 2022 2023 2024 0 1 2 3 4 5 6 7 8 9 10 10 8 7 Marge Brute76 316 € (2024) 2022 2023 2024 -250,000 € -200,000 € -150,000 € -100,000 € -50,000 € 0 € 50,000 € 100,000 € 820 -220,804 76,316"
https://www.infobel.com/fr/belgium/wittrock/liege/BE100127828-042214314/businessdetails.aspx,2026-07-29,WITTROCK à Liège,Féronstrée 111 4000 Liège LIEGE,4000,Liège,,0499 21 42 05; 04 221 43 14,,https://www.facebook.com/LaCuisineDeYannick/,BE0479442888,Me: 12:00-14:00; Je: 12:00-14:00; Ve: 12:00-14:00; Sa: 12:00-14:00; Di: 12:00-14:30,https://www.infobel.com/fr/belgium/financial/vat/BE0479442888,Wittrock-Braune,Féronstrée 111 4000 Liège LIEGE,24/01/2003,BE0479442888,31/12/2024,Joëlle Bougnet; Armand Bollingh; Yannick Bougnet,Administrateur,Joëlle,Bougnet,"Restauration à service restreint, à l'exclusion de restauration mobile","3 (2024) 2022 2023 2024 0 1 2 3 4 5 6 7 8 9 10 2 3 3 Marge Brute25 236 € (2024) 2022 2023 2024 0 € 5,000 € 10,000 € 15,000 € 20,000 € 25,000 € 30,000 € 35,000 € 6,107 30,824 25,236"
https://www.infobel.com/fr/belgium/soreli/liege/BE100638273-042229900/businessdetails.aspx,2026-07-29,Soreli à Liège,,4000,Liège,,04 222 99 00,,https://www.tiktok.com/@pizza.hut.lige?_r=1&_t=ZG-95RYo9JmWIr,BE2175815215,,https://www.infobel.com/fr/belgium/financial/vat/BE2175815215,,,,,,,,,,,
https://www.infobel.com/fr/belgium/label_frite/liege/BE107107720-042262348/businessdetails.aspx,2026-07-29,Label Frite à Liège,Avenue Louise 231 1050 Bruxelles,4000,Liège,,04 226 23 48,info@ldpgroup.be,https://labelfrite.htonline.be/fr/shop/boulets-sauces,BE0453604761,Lu: 11:30-14:00; Ma: 11:30-14:00; Me: 11:30-14:00; Je: 11:30-14:00; Ve: 11:30-14:00; Sa: 11:30-14:00; Di: 11:30-14:00,https://www.infobel.com/fr/belgium/financial/vat/BE0453604761,Infobel,Avenue Louise 231 1050 Bruxelles,02/11/1994,BE0453604761,31/12/2024,,,,,Activités de conseil en informatique et de gestion d’installations informatiques,"11 (2024) 2022 2023 2024 8 9 9 10 10 11 11 12 10 9 11 Marge Brute1 311 537 € (2024) 2022 2023 2024 0 € 500,000 € 1,000,000 € 1,500,000 € 2,000,000 € 2,500,000 € 3,000,000 € 1,488,892 2,756,988 1,311,537"
https://www.infobel.com/fr/belgium/mimosa_cafe/liege/BE107083281/businessdetails.aspx,2026-07-29,Mimosa Cafe à Liège,Rue des Guillemins 68 4000 Liège LIEGE,4000,Liège,,032512312,,https://www.instagram.com/_mimosacafe,BE2374171208,Me: 08:00-16:00; Je: 08:00-16:00; Ve: 08:00-16:00; Sa: 09:00-16:00,https://www.infobel.com/fr/belgium/financial/vat/BE2374171208,Mimosa Café,Rue des Guillemins 68 4000 Liège LIEGE,22/05/2025,BE2374171208,,Alexa Innuso,Administrateur,Alexa,Innuso,"Restauration à service restreint, à l'exclusion de restauration mobile",
https://www.infobel.com/fr/belgium/la_rive_sucre_sale/liege/BE106977205-043365264/businessdetails.aspx,2026-07-29,La Rive Sucre Sale à Liège,Boulevard d'Avroy 70 4000 Liège LIEGE,4000,Liège,,04 336 52 64,,https://search.infobelpro.com/belgium/fr/liege/liege,BE1017831886,Lu: 07:00-17:00; Ma: 07:00-17:00; Me: 07:00-17:00; Je: 07:00-17:00; Ve: 07:00-17:00; Sa: 09:00-16:00; Di: 09:00-16:00,https://www.infobel.com/fr/belgium/financial/vat/BE1017831886,La Rive Sucré Salé,Boulevard d'Avroy 70 4000 Liège LIEGE,23/12/2024,BE1017831886,,ara Hichour; Khalid Boushaba,Administrateur,ara,Hichour,"Restauration à service restreint, à l'exclusion de restauration mobile",
https://www.infobel.com/fr/belgium/fistikzade_baklava/liege/BE107131942/businessdetails.aspx,2026-07-29,Fistikzade Baklava à Liège,Avenue Louise 231 1050 Bruxelles,4000,Liège,,0486 16 96 97,info@cafe.com,https://yellow.pages.wwwcafe.de/fistikzade-baklava/,BE0453604761,Lu: 11:00-22:00; Ma: 12:00-22:00; Me: 11:00-22:00; Je: 11:00-22:00; Ve: 11:00-22:00; Sa: 11:00-22:00; Di: 11:00-22:00,https://www.infobel.com/fr/belgium/financial/vat/BE0453604761,Infobel,Avenue Louise 231 1050 Bruxelles,02/11/1994,BE0453604761,31/12/2024,,,,,Activités de conseil en informatique et de gestion d’installations informatiques,"11 (2024) 2022 2023 2024 8 9 9 10 10 11 11 12 10 9 11 Marge Brute1 311 537 € (2024) 2022 2023 2024 0 € 500,000 € 1,000,000 € 1,500,000 € 2,000,000 € 2,500,000 € 3,000,000 € 1,488,892 2,756,988 1,311,537"
https://www.infobel.com/fr/belgium/dolce_di_bari/liege/BE107125588-042342131/businessdetails.aspx,2026-07-29,Dolce Di Bari à Liège,Avenue Louise 231 1050 Bruxelles,4000,Liège,,0477 68 01 33; 04 234 21 31,,https://www.dolce-di-bari.be/,BE0453604761,Lu: 06:00-10:00; Ma: 06:00-10:00; Me: 00:00-23:59; Je: 06:00-10:00; Ve: 06:00-10:30; Sa: 06:00-10:30; Di: 06:00-10:00,https://www.infobel.com/fr/belgium/financial/vat/BE0453604761,Infobel,Avenue Louise 231 1050 Bruxelles,02/11/1994,BE0453604761,31/12/2024,,,,,Activités de conseil en informatique et de gestion d’installations informatiques,"11 (2024) 2022 2023 2024 8 9 9 10 10 11 11 12 10 9 11 Marge Brute1 311 537 € (2024) 2022 2023 2024 0 € 500,000 € 1,000,000 € 1,500,000 € 2,000,000 € 2,500,000 € 3,000,000 € 1,488,892 2,756,988 1,311,537"
https://www.infobel.com/fr/belgium/bunki_buns/liege/BE107034093-03363254/businessdetails.aspx,2026-07-29,Bunki Buns à Liège,Avenue Louise 231 1050 Bruxelles,4000,Liège,,0497 97 57 13; 0+3 36 32 54,,http://bunkibuns.com/,BE0453604761,Lu: 11:00-14:00; Ma: 11:00-14:00; Me: 11:00-14:00; Je: 11:00-14:00; Ve: 11:00-14:00; Sa: 11:00-14:00; Di: 11:00-14:00,https://www.infobel.com/fr/belgium/financial/vat/BE0453604761,Infobel,Avenue Louise 231 1050 Bruxelles,02/11/1994,BE0453604761,31/12/2024,,,,,Activités de conseil en informatique et de gestion d’installations informatiques,"11 (2024) 2022 2023 2024 8 9 9 10 10 11 11 12 10 9 11 Marge Brute1 311 537 € (2024) 2022 2023 2024 0 € 500,000 € 1,000,000 € 1,500,000 € 2,000,000 € 2,500,000 € 3,000,000 € 1,488,892 2,756,988 1,311,537"
https://www.infobel.com/fr/belgium/bistro_sans_chichis/liege/BE107001585/businessdetails.aspx,2026-07-29,Bistro sans chichis à Liège,Rue Soeurs de Hasque 12 4000 Liège LIEGE,4000,Liège,,0492 77 89 41,bonjour@bistro-sans-chichis.be,https://bistro-sans-chichis.be/,BE1020616380,Me: 18:30-22:00; Je: 12:00-14:30; Ve: 12:00-14:30; Sa: 12:00-14:30,https://www.infobel.com/fr/belgium/financial/vat/BE1020616380,Bistro Sans Chichis,Rue Soeurs de Hasque 12 4000 Liège LIEGE,03/03/2025,BE1020616380,,Claude Mulders; Pierre Mulders,Administrateur,Claude,Mulders,Restauration à service complet,
https://www.infobel.com/fr/belgium/tribe/liege/BE106961879/businessdetails.aspx,2026-07-29,TRIBE à Liège,Rue Roture 80 4020 Liège LIEGE,4020,Liège,,0472 81 63 06,tribeoutremeuse@gmail.com,http://www.triberoture.com/,BE1008601347,Me: 18:00-00:00; Je: 18:00-00:00; Ve: 18:00-00:00; Sa: 18:00-00:00,https://www.infobel.com/fr/belgium/financial/vat/BE1008601347,Tribe,Rue Roture 80 4020 Liège LIEGE,19/04/2024,BE1008601347,,Hugo Patte; Kenan Catovic,Administrateur,Hugo,Patte,Restauration à service complet,
https://www.infobel.com/fr/belgium/olga_le_bistro/liege/BE106925539/businessdetails.aspx,2026-07-29,Olga le Bistro à Liège,Rue Bonne Fortune 9 4000 Liège LIEGE,4000,Liège,,0455 13 19 74,info@olgalebistro.be,https://www.olgalebistro.be/,BE1006781905,Ma: 12:00-15:00; Me: 12:00-15:00; Je: 12:00-23:00; Ve: 12:00-23:00; Sa: 12:00-20:00,https://www.infobel.com/fr/belgium/financial/vat/BE1006781905,Olga,Rue Bonne Fortune 9 4000 Liège LIEGE,05/03/2024,BE1006781905,31/12/2024,téphane-Alexandre Uhoda; Alix Batis,Administrateur,téphane-Alexandre,Uhoda,Restauration à service complet,"6 (2024) 2024 0 1 2 3 4 5 6 7 8 9 10 6 Marge Brute-11 427 € (2024) 2024 -14,000 € -12,000 € -10,000 € -8,000 € -6,000 € -4,000 € -2,000 € 0 € -11,427"
https://www.infobel.com/fr/belgium/indian_taste/liege/BE106911516-042527842/businessdetails.aspx,2026-07-29,Indian Taste à Liège,Rue des Carmes 26 4000 Liège LIEGE,4000,Liège,,0475 87 66 42; 04 252 78 42,,http://www.indiantaste.be/,BE0807506687,Ma: 18:00-22:00; Me: 12:00-22:00; Je: 12:00-22:00; Ve: 18:00-22:00; Sa: 12:00-22:00,https://www.infobel.com/fr/belgium/financial/vat/BE0807506687,INDIAN TASTE,Rue des Carmes 26 4000 Liège LIEGE,20/10/2008,BE0807506687,31/12/2024,Balwinder Singh; Baljinder Singh; Jatinder Singh,Administrateur,Balwinder,Singh,Cafés et bars,"1 (2023) 2023 0 1 2 3 4 5 6 7 8 9 10 1 Marge Brute-6 773 € (2024) 2022 2023 2024 -20,000 € -15,000 € -10,000 € -5,000 € 0 € 5,000 € 10,000 € 6,468 -17,503 -6,773"
https://www.infobel.com/fr/belgium/raja_ji/liege/BE106592997/businessdetails.aspx,2026-07-29,Raja ji à Liège,Rue Saint-Jean-en-Isle 5 4000 Liège LIEGE,4000,Liège,,0473 27 99 90,,http://www.rajaji.be/,BE0803730914,Lu: 18:00-22:30; Me: 18:00-22:30; Je: 12:00-14:00; Ve: 12:00-14:00; Sa: 12:00-14:00; Di: 12:00-14:00,https://www.infobel.com/fr/belgium/financial/vat/BE0803730914,RAJA JI,Rue Saint-Jean-en-Isle 5 4000 Liège LIEGE,07/07/2023,BE0803730914,31/12/2024,Mamun Miah; Miah Mamun,Administrateur,Mamun,Miah,"Restauration à service complet Marge Brute15 974 € (2024) 2024 0 € 2,000 € 4,000 € 6,000 € 8,000 € 10,000 € 12,000 € 14,000 € 16,000 € 18,000 € 15,974",
https://www.infobel.com/fr/belgium/que_huong/liege/BE106453180-043430862/businessdetails.aspx,2026-07-29,Quê-Huong à Liège,Rue Grétry 102 4020 Liège LIEGE,4020,Liège,,04 343 08 62,,https://www.facebook.com/restaurantqh,BE0598590463,Ma: 18:15-22:00; Me: 18:15-22:00; Je: 18:15-22:00; Ve: 12:00-14:00; Sa: 18:15-22:00,https://www.infobel.com/fr/belgium/financial/vat/BE0598590463,Que-Huong,Rue Grétry 102 4020 Liège LIEGE,25/04/1994,BE0598590463,,Hiep DINH THI,Administrateur,Hiep,DINH THI,Restauration à service complet,
https://www.infobel.com/fr/belgium/a_pilori/liege/BE106210454-042500301/businessdetails.aspx,2026-07-29,Â Pilori à Liège,Place du Marché 7 4000 Liège LIEGE,4000,Liège,,0485 75 16 94; 04 250 03 01,,https://apilori.be/,BE0771866612,Lu: 09:00-01:00; Ma: 09:00-01:00; Me: 09:00-01:00; Je: 09:00-01:00; Ve: 09:00-01:00; Sa: 09:00-01:00; Di: 09:00-01:00,https://www.infobel.com/fr/belgium/financial/vat/BE0771866612,BERHAT,Place du Marché 7 4000 Liège LIEGE,30/07/2021,BE0771866612,31/12/2024,Idris Ozcelik,Administrateur,Idris,Ozcelik,"Restauration à service restreint, à l'exclusion de restauration mobile Marge Brute-253 € (2024) 2022 2023 2024 -140,000 € -120,000 € -100,000 € -80,000 € -60,000 € -40,000 € -20,000 € 0 € 20,000 € 40,000 € 19,730 -126,306 -253",
https://www.infobel.com/fr/belgium/l_antidote/liege/BE106104334/businessdetails.aspx,2026-07-29,L'Antidote à Liège,Avenue Louise 231 1050 Bruxelles,4000,Liège,,0479 62 91 13,antidoteliege@gmail.com,http://lantidote.be/,BE0453604761,,https://www.infobel.com/fr/belgium/financial/vat/BE0453604761,Infobel,Avenue Louise 231 1050 Bruxelles,02/11/1994,BE0453604761,31/12/2024,,,,,Activités de conseil en informatique et de gestion d’installations informatiques,"11 (2024) 2022 2023 2024 8 9 9 10 10 11 11 12 10 9 11 Marge Brute1 311 537 € (2024) 2022 2023 2024 0 € 500,000 € 1,000,000 € 1,500,000 € 2,000,000 € 2,500,000 € 3,000,000 € 1,488,892 2,756,988 1,311,537"
https://www.infobel.com/fr/belgium/faz_food/liege/BE105944723-042956645/businessdetails.aspx,2026-07-29,FAZ ' FOOD à Liège,Rue Saint-Léonard 214 4000 Liège LIEGE,4000,Liège,,0465 84 14 23; 04 295 66 45,,https://search.infobelpro.com/belgium/fr/liege/liege,BE0770225035,Lu: 17:00-23:00; Me: 17:00-23:00; Je: 17:00-23:00; Ve: 17:00-00:00; Sa: 17:00-00:00; Di: 17:00-23:00,https://www.infobel.com/fr/belgium/financial/vat/BE0770225035,FAZ ' FOOD,Rue Saint-Léonard 214 4000 Liège LIEGE,23/06/2021,BE0770225035,31/12/2024,Abdelmalek Faz; Jawad Faz,Administrateur,Abdelmalek,Faz,"Restauration à service restreint, à l'exclusion de restauration mobile","0 (2022) 2022 0 1 2 3 4 5 6 7 8 9 10 0 Marge Brute14 544 € (2024) 2022 2023 2024 0 € 5,000 € 10,000 € 15,000 € 20,000 € 25,000 € 10,728 23,080 14,544"
https://www.infobel.com/fr/belgium/ciao/liege/BE105806517-042232951/businessdetails.aspx,2026-07-29,Ciao à Liège,Avenue Louise 231 1050 Bruxelles,4000,Liège,,04 223 29 51,,https://search.infobelpro.com/belgium/fr/liege/liege,BE0453604761,,https://www.infobel.com/fr/belgium/financial/vat/BE0453604761,Infobel,Avenue Louise 231 1050 Bruxelles,02/11/1994,BE0453604761,31/12/2024,,,,,Activités de conseil en informatique et de gestion d’installations informatiques,"11 (2024) 2022 2023 2024 8 9 9 10 10 11 11 12 10 9 11 Marge Brute1 311 537 € (2024) 2022 2023 2024 0 € 500,000 € 1,000,000 € 1,500,000 € 2,000,000 € 2,500,000 € 3,000,000 € 1,488,892 2,756,988 1,311,537"
https://www.infobel.com/fr/belgium/chamas_tacos_liege/liege/BE105807915-043413339/businessdetails.aspx,2026-07-29,Chamas Tacos Liège à Liège,Rue Pont d'Avroy 32 4000 Liège LIEGE,1327,évaluations),,0478 29 55 59; 04 341 33 39,,http://www.chamas-tacos.com/,BE2286916936,Lu: 11:00-23:00; Ma: 11:00-23:00; Me: 11:00-23:00; Je: 11:00-23:00; Ve: 11:00-00:30; Sa: 11:00-00:30; Di: 12:00-23:00,https://www.infobel.com/fr/belgium/financial/vat/BE2286916936,Chamas Tacos Liège,Rue Pont d'Avroy 32 4000 Liège LIEGE,01/05/2019,BE2286916936,,,,,,"Restauration à service restreint, à l'exclusion de restauration mobile",
https://www.infobel.com/fr/belgium/caruso/liege/BE105721159-043429292/businessdetails.aspx,2026-07-29,Caruso à Liège,Rue Ernest Marneffe 29 4020 Liège LIEGE,4020,Liège,,04 342 92 92,restaurantcaruso@skynet.be,http://www.restaurantcaruso.be/,BE0739658058,Me: 12:00-14:00; Je: 12:00-14:00; Ve: 12:00-14:00; Sa: 18:30-22:00,https://www.infobel.com/fr/belgium/financial/vat/BE0739658058,BC Resto Concept,Rue Ernest Marneffe 29 4020 Liège LIEGE,16/12/2019,BE0739658058,31/12/2024,Bruno Caruso,Administrateur,Bruno,Caruso,Restauration à service complet,"6 (2024) 2022 2023 2024 0 1 2 3 4 5 6 7 8 9 10 4 5 6 Marge Brute32 955 € (2024) 2022 2023 2024 -50,000 € -40,000 € -30,000 € -20,000 € -10,000 € 0 € 10,000 € 20,000 € 30,000 € 40,000 € -38,856 4,881 32,955"
https://www.infobel.com/fr/belgium/bluepoint_liege_meetings_events_office_space/liege/BE105596417-043403506/businessdetails.aspx,2026-07-29,"BluePoint Liège - meetings, events & office space à Liège",,4020,Liège,,04 340 35 06,infoliege@bluepoint.be,https://www.bluepointliege.be/,BE0809272681,Lu: 09:00-17:00; Ma: 09:00-17:00; Me: 09:00-17:00; Je: 09:00-17:00; Ve: 09:00-17:00,https://www.infobel.com/fr/belgium/financial/vat/BE0809272681,,,,,,,,,,,
https://www.infobel.com/fr/belgium/une_gaufrette_saperlipopette/liege/BE105643891-042223713/businessdetails.aspx,2026-07-29,Une Gaufrette Saperlipopette à Liège - Rue des Mineurs 7,Rue des Mineurs 20 4000 Liège LIEGE,1124,évaluations),,04 222 37 13,bonjour@une-gaufrette-saperlipopette.be,https://une-gaufrette-saperlipopette.be/,BE2286039580,Lu: 10:00-18:00; Ma: 10:00-18:00; Me: 10:00-18:00; Je: 10:00-18:00; Ve: 10:00-18:00; Sa: 10:00-18:00; Di: 10:00-18:00,https://www.infobel.com/fr/belgium/financial/vat/BE2286039580,Un Gaufrette Saperlipopette,Rue des Mineurs 20 4000 Liège LIEGE,15/02/2019,BE2286039580,,,,,,"Location et exploitation de biens immobiliers non résidentiels propres ou loués, sauf terrains",
https://www.infobel.com/fr/belgium/cappuccino/liege/BE105575228-042520262/businessdetails.aspx,2026-07-29,Cappuccino à Liège,Rue des Croisiers 40 4000 Liège LIEGE,4000,Liège,,0476 58 11 32; 04 252 02 62,,https://www.facebook.com/lecappuccino1971/,BE1016775081,Lu: 07:00-18:00; Ma: 07:00-18:00; Me: 07:00-18:00; Je: 07:00-22:00; Ve: 07:00-00:00; Sa: 10:00-22:00,https://www.infobel.com/fr/belgium/financial/vat/BE1016775081,Cappuccino,Rue des Croisiers 40 4000 Liège LIEGE,29/11/2024,BE1016775081,31/12/2024,Brian Fezzani; Maxime Rolain,Administrateur,Brian,Fezzani,"Restauration à service complet Marge Brute-4 649 € (2024) 2024 -5,000 € -4,500 € -4,000 € -3,500 € -3,000 € -2,500 € -2,000 € -1,500 € -1,000 € -500 € 0 € -4,649",
https://www.infobel.com/fr/belgium/sushi_nagoya/liege/BE105428955-043371288/businessdetails.aspx,2026-07-29,Sushi Nagoya à Liège,Rue des Guillemins 105 4000 Liège LIEGE,4000,Liège,,04 337 12 88,,https://sushinagoya.be/,BE0687739403,Lu: 11:30-14:30; Me: 11:30-14:30; Je: 11:30-14:30; Ve: 11:30-14:30; Sa: 11:30-14:30; Di: 11:30-14:30,https://www.infobel.com/fr/belgium/financial/vat/BE0687739403,Liang Hao,Rue des Guillemins 105 4000 Liège LIEGE,10/01/2018,BE0687739403,31/12/2024,Hao Chen; Liang Qing Chen,Administrateur,Hao,Chen,Restauration à service complet,"2 (2024) 2022 2023 2024 0 1 2 3 4 5 6 7 8 9 10 3 2 2 Marge Brute948 € (2024) 2022 2023 2024 -14,000 € -12,000 € -10,000 € -8,000 € -6,000 € -4,000 € -2,000 € 0 € 2,000 € 4,000 € 6,000 € -11,455 4,416 948"
https://www.infobel.com/fr/belgium/o_sole_mio/liege/BE105269080/businessdetails.aspx,2026-07-29,O' Sole Mio à Liège,Boulevard de la Sauvenière 48 4000 Liège LIEGE,4000,Liège,,0465 82 69 91,,http://www.osolemioliege.be/,BE0552833880,Ma: 18:00-21:30; Me: 18:00-21:30; Je: 18:00-21:30; Ve: 12:00-14:00; Sa: 18:00-21:30; Di: 18:00-21:30,https://www.infobel.com/fr/belgium/financial/vat/BE0552833880,Prota Enrico,Boulevard de la Sauvenière 48 4000 Liège LIEGE,21/05/2014,BE0552833880,,Enrico Prota,Administrateur,Enrico,Prota,Restauration à service complet,
https://www.infobel.com/fr/belgium/la_fromagerie_des_vennes/liege/BE105282320-042664607/businessdetails.aspx,2026-07-29,La Fromagerie des Vennes à Liège,Rue des Vennes 229 4020 Liège LIEGE,4020,Liège,,04 266 46 07,,https://search.infobelpro.com/belgium/fr/liege/liege,BE2069349696,Ma: 10:00-18:30; Me: 10:00-18:30; Je: 10:00-18:30; Ve: 10:00-18:30; Sa: 10:00-18:30; Di: 10:00-13:00,https://www.infobel.com/fr/belgium/financial/vat/BE2069349696,La Fromagerie des Vennes,Rue des Vennes 229 4020 Liège LIEGE,15/12/1994,BE2069349696,,,,,,Autres commerces de détail sur marchés et éventaires,
https://www.infobel.com/fr/belgium/les_terrasses/liege/BE105246111/businessdetails.aspx,2026-07-29,Les Terrasses à Liège - Avenue Rogier 14,Avenue Rogier 14 -15 4000 Liège LIEGE,4000,Liège,,0498 36 66 77,info@lesterrasses-liege.com,http://www.lesterrasses-liege.com,BE0850142642,Lu: 09:00-20:00; Ma: 09:00-20:00; Me: 08:00-00:00; Je: 08:00-00:00; Ve: 08:00-00:00; Sa: 11:00-00:00; Di: 11:00-00:00,https://www.infobel.com/fr/belgium/financial/vat/BE0850142642,Association des Copropriétaires Résidence Les Terrasses à Liège Avenue Rogier 14 / 15,Avenue Rogier 14 -15 4000 Liège LIEGE,01/01/1968,BE0850142642,,,,,,Administration de biens immobiliers résidentiels pour compte de tiers,
https://www.infobel.com/fr/belgium/gressin/liege/BE105219931-042237219/businessdetails.aspx,2026-07-29,Gressin à Liège,Place de la République Française 35 PB 39 4000 Luik LUIK,4000,Liège,,0472 44 58 42; 04 223 72 19,,https://search.infobelpro.com/belgium/fr/liege/liege,BE2049464203,,https://www.infobel.com/fr/belgium/financial/vat/BE2049464203,Le Gressin,Place de la République Française 35 PB 39 4000 Luik LUIK,14/09/1990,BE2049464203,,,,,,"Restauration à service restreint, à l'exclusion de restauration mobile",
https://www.infobel.com/fr/belgium/la_boucherie/liege/BE105169827-042234627/businessdetails.aspx,2026-07-29,La Boucherie à Liège,Rue Saint-Paul 17 4000 Liège LIEGE,4000,Liège,,04 223 46 27,info@la-boucherie.be,http://www.la-boucherie.be/,BE0887243558,,https://www.infobel.com/fr/belgium/financial/vat/BE0887243558,La Boucherie,Rue Saint-Paul 17 4000 Liège LIEGE,12/02/2007,BE0887243558,31/12/2024,Armando Piacenza,Administrateur,Armando,Piacenza,"Commerce de détail de viandes et de produits à base de viande, sauf viande de gibier et de volaille","11 (2024) 2022 2023 2024 0 2 4 6 8 10 12 14 16 18 15 16 11 Marge Brute-17 826 € (2024) 2022 2023 2024 -160,000 € -140,000 € -120,000 € -100,000 € -80,000 € -60,000 € -40,000 € -20,000 € 0 € -8,513 -151,404 -17,826"
https://www.infobel.com/fr/belgium/ammavuta_domenico/liege/BE104906616-087275897/businessdetails.aspx,2026-07-29,Ammavuta / Domenico à Liège,Rue des Grands-Prés 2 4032 Liège LIEGE,4032,Liège,,0475 72 07 57; 087 27 58 97; 04 367 00 79,,https://search.infobelpro.com/belgium/fr/liege/liege,BE0597402412,Ma: 11:30-14:00; Me: 11:30-14:00; Je: 11:30-14:00; Ve: 11:30-14:00; Sa: 11:30-14:00; Di: 17:00-21:00,https://www.infobel.com/fr/belgium/financial/vat/BE0597402412,Pizza Uno,Rue des Grands-Prés 2 4032 Liège LIEGE,01/02/1984,BE0597402412,,Domenico AMMAVUTA; Domenico AMMAVUTA,Administrateur,Domenico,AMMAVUTA,"Restauration à service restreint, à l'exclusion de restauration mobile",
https://www.infobel.com/fr/belgium/le_refectoire/liege/BE101787585/businessdetails.aspx,2026-07-29,Le Réfectoire à Liège,Rue Hors-Château 74 4000 Liège LIEGE,4000,Liège,,0493 70 37 42,,http://www.facebook.com/lerefectoire.hors.chateau,BE0738446152,Lu: 11:00-14:30; Ma: 11:00-14:30; Me: 11:00-14:30; Je: 11:00-14:30; Ve: 11:00-14:30,https://www.infobel.com/fr/belgium/financial/vat/BE0738446152,Vanmalderen Sébastien,Rue Hors-Château 74 4000 Liège LIEGE,06/01/2020,BE0738446152,,ébastien Vanmalderen,Administrateur,ébastien,Vanmalderen,"Restauration à service restreint, à l'exclusion de restauration mobile",
https://www.infobel.com/fr/belgium/brzi/liege/BE100806955-042230323/businessdetails.aspx,2026-07-29,Brzi à Liège,Féronstrée 99 4000 Liège LIEGE,4000,Liège,,0477 77 88 29; 04 223 03 23,,http://www.pizzerialabambola.be,BE0880022404,Ma: 18:00-22:30; Me: 12:00-14:30; Je: 12:00-14:30; Ve: 12:00-14:30; Sa: 12:00-14:30; Di: 18:00-22:30,https://www.infobel.com/fr/belgium/financial/vat/BE0880022404,La Bambola,Féronstrée 99 4000 Liège LIEGE,13/03/2006,BE0880022404,31/12/2024,Ahmed Rashica,Administrateur,Ahmed,Rashica,Cafés et bars,"1 (2024) 2024 0 1 2 3 4 5 6 7 8 9 10 1 Marge Brute-1 516 € (2024) 2022 2023 2024 -16,000 € -14,000 € -12,000 € -10,000 € -8,000 € -6,000 € -4,000 € -2,000 € 0 € -2,423 -13,823 -1,516"
https://www.infobel.com/fr/belgium/pekin_paris/liege/BE100746430-042337330/businessdetails.aspx,2026-07-29,Pékin-Paris à Liège,Chaussée de Tongres 194 4000 Liège LIEGE,4000,Liège,,04 233 73 30,,https://www.facebook.com/profile.php?id=61551067614369,BE2213678966,Lu: 09:00-19:00; Ma: 09:00-19:00; Me: 09:00-19:00; Je: 09:00-19:00; Ve: 09:00-19:00; Sa: 09:00-19:00; Di: 12:00-18:00,https://www.infobel.com/fr/belgium/financial/vat/BE2213678966,Panda Market - Pekin-paris,Chaussée de Tongres 194 4000 Liège LIEGE,04/10/2012,BE2213678966,,,,,,Commerce de détail non spécialisé dans lequel les produits alimentaires et le tabac prédominent,
